Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;1;-;6
"X91   Agressao enforc estrangulamento sufocacao";14;4;48;13;50;1;2;16;8;39;17;8;20;16;5;46;69;18;65;113;64;39;51;22;19;48;6;821
"X92   Agressao p/meio de afogamento e submersao";-;1;8;-;3;-;-;1;-;2;2;1;3;-;-;8;6;-;5;12;7;3;1;1;5;2;1;72
"X93   Agressao disparo de arma de fogo de mao";46;30;8;18;1040;6;26;244;28;416;61;84;147;1;1;142;284;127;521;302;179;78;351;60;137;25;2;4364
"X94   Agressao disparo arma fogo de maior calibre";1;-;12;-;23;-;4;17;1;11;23;6;25;6;1;11;5;-;21;6;3;3;26;3;6;6;-;220
"X95   Agressao disparo outr arma de fogo ou NE";253;281;941;163;2376;235;291;1023;344;3777;1555;916;3197;1172;957;4824;1948;764;3719;1701;1338;363;1698;180;423;1829;327;36595
"X96   Agressao p/meio de material explosivo";-;-;-;-;2;-;1;1;-;1;-;-;2;-;-;-;1;1;3;-;-;-;-;1;-;-;-;13
"X97   Agressao p/meio de fumaca fogo e chamas";3;-;2;-;1;-;2;-;2;9;2;7;14;2;2;13;15;6;116;35;15;10;22;3;4;13;4;302
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;1;-;-;5
"X99   Agressao objeto cortante ou penetrante";102;73;347;102;753;94;165;511;176;369;101;125;516;151;118;562;598;142;210;715;446;203;354;197;243;474;117;7964
"Y00   Agressao p/meio de um objeto contundente";35;10;87;77;132;31;41;96;43;138;39;60;198;60;32;314;208;73;68;396;112;59;89;7;80;96;40;2621
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;1;2;1;-;-;2;-;-;1;11
"Y02   Agressao proj coloc vitima obj movimento";1;-;-;-;1;-;-;-;-;1;-;-;-;1;-;1;1;-;-;4;2;1;-;-;-;-;-;13
"Y03   Agressao p/meio de impacto veic a motor";1;-;-;1;4;3;-;-;-;61;-;-;1;-;-;5;2;-;2;22;1;2;4;3;-;4;1;117
"Y04   Agressao p/meio de forca corporal";7;10;58;1;70;3;11;24;3;9;6;24;44;16;6;86;70;11;68;108;105;22;21;10;14;56;21;884
"Y05   Agressao sexual p/meio de forca fisica";-;-;1;-;1;-;-;1;1;2;-;-;1;-;2;-;1;-;2;5;-;2;3;1;1;-;-;24
"Y06   Negligencia e abandono";-;-;1;-;1;1;-;1;-;1;-;-;-;-;-;3;2;-;1;-;1;-;4;1;1;1;1;20
"Y07   Outr sindr de maus tratos";1;-;1;1;2;-;2;4;-;1;1;1;3;1;3;3;5;5;2;6;2;-;1;6;-;7;2;60
"Y08   Agressao p/outr meios espec";3;-;1;-;6;-;1;3;-;22;2;-;3;3;3;16;7;1;2;10;2;1;3;28;13;2;-;132
"Y09   Agressao p/meios NE";8;-;24;37;40;-;7;37;11;33;15;3;13;10;3;148;128;14;813;157;28;15;39;10;23;35;4;1655
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;1;-;-;-;1;1;1;-;8;-;1;1;14;2;1;8;6;3;4;1;-;4;1;58
"Y12   Envenen narcot psicodislept NCOP int n det";-;1;-;-;2;-;-;2;-;9;-;-;7;-;-;3;12;4;4;20;6;10;5;-;2;2;-;89
"Y13   Env out subst farm sist nerv auton int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;4
"Y14   Env out drog med subst biolog e NE int n det";-;-;1;-;2;-;1;3;3;6;2;-;2;-;1;7;17;-;2;14;7;5;4;1;4;2;-;84
"Y15   Envenen alcool intencao nao determinada";-;1;-;-;1;-;-;1;2;19;-;-;-;-;-;45;5;-;2;31;8;-;3;-;2;2;-;122
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;1;1;-;-;3;-;1;-;-;-;-;-;10
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;3;-;-;2;1;-;2;-;-;-;-;10
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;1;-;-;5;-;7;17;10;-;-;5;4;1;1;1;-;2;1;55
"Y19   Env out prod quim subst noc e NE int n det";2;-;-;2;2;-;-;4;2;13;-;2;6;1;9;18;11;4;3;49;12;4;2;3;-;2;1;152
"Y20   Enforc estrang sufoc intenc nao determinada";1;1;6;12;54;2;1;12;2;22;25;4;24;1;3;54;80;11;24;324;71;19;20;17;7;6;1;804
"Y21   Afogamento submersao intenc nao determinada";1;-;3;2;28;-;4;9;-;28;8;28;34;2;13;59;45;19;-;81;40;16;20;8;6;4;2;460
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;7
"Y24   Disparo outr arma fogo e NE intenc nao det";4;-;-;1;43;-;3;12;1;10;58;-;3;1;2;449;27;11;51;547;56;10;16;3;8;7;2;1325
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"Y26   Exposicao fumaca fogo chamas intenc n det";-;1;-;-;4;-;1;1;1;2;6;-;11;-;2;30;9;1;22;37;19;4;10;6;4;3;-;174
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;-;-;-;-;5
"Y28   Contato obj cortante penetrante intenc n det";6;-;-;5;6;-;1;5;-;8;7;1;5;2;2;68;29;3;4;168;15;5;1;1;4;2;1;349
"Y29   Contato obj contundente intenc n det";2;-;-;1;18;-;2;6;3;38;25;6;63;13;1;157;62;30;1;1428;19;11;5;2;24;10;11;1938
"Y30   Queda salto empurr lugar elev intenc n det";-;-;1;-;16;1;-;-;-;2;2;-;-;-;-;68;12;3;2;61;13;3;7;1;2;3;3;200
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;1;-;-;-;-;-;-;14
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;3;-;-;1;5;-;-;-;-;-;1;-;13
"Y33   Outr fatos ou eventos espec intenc n det";-;-;1;-;6;-;-;1;-;5;1;-;7;-;24;17;14;-;2;11;1;3;5;5;1;2;-;106
"Y34   Fatos ou eventos NE e intenc nao determinada";7;1;7;42;47;7;22;13;139;372;87;19;633;4;48;571;899;172;1320;1452;100;37;117;36;36;114;22;6324
"Y35   Intervencao legal";1;-;1;1;22;52;16;2;2;7;1;7;2;1;-;603;17;2;836;128;135;41;32;37;18;76;2;2042
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;-;-;-;-;-;5
"Y41   Outr antiinfecc e antiparasit sistemicos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;1;1;-;1;-;-;2;-;9
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;-;9;17;-;-;8;-;1;4;-;44
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;4;2;-;-;2;-;-;4;-;16
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;3
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;4
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;1;-;2;-;1;1;-;-;-;-;9
"Y51   Drogas que atuam prim s/sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"Y55   Subst atuam prim musc lisos esquelet ap resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;23;12;2;1;3;-;-;-;-;44
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;1;-;2;2;2;-;1;-;1;-;1;14
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;3
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;4
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"Y73   Disp usados gastroent urolog assoc incid adv";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;4
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;3
"Y80   Disp utiliz med fisica assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;3
"Y83   Reac anorm compl tard interv cirurg s/acid";1;5;2;-;-;-;-;103;8;15;35;32;35;61;6;97;133;19;315;359;32;44;37;7;5;26;12;1389
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;7;-;-;4;2;2;1;2;26;15;-;65;33;-;1;7;-;-;1;-;166
"Y85   Sequelas de acid transp";3;-;1;-;2;-;1;2;3;1;-;1;3;-;-;9;3;4;2;17;31;6;18;4;2;10;4;127
"Y86   Sequelas de outr acid";-;-;-;-;3;1;-;2;4;3;-;1;12;-;1;8;15;16;3;23;33;7;20;6;1;13;-;172
"Y87   Seq lesao autopr inten agress fato int indet";1;-;2;-;2;-;-;5;-;4;-;-;5;2;-;6;8;5;6;32;14;3;22;1;2;7;8;135
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;1;-;1;-;-;2;1;-;4;8;2;3;15;8;2;5;-;-;2;-;54
"Y89   Sequelas de outr causas externas";1;-;2;-;1;-;-;2;1;-;-;2;1;2;-;7;7;-;9;30;11;1;6;-;1;2;3;89
"Total";8165;4094;17710;2787;40513;3345;7795;34525;19983;57028;21209;26644;62011;19411;13024;90134;135619;23500;140706;298313;73848;41268;88618;16600;18205;39507;12157;1316719
