Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"X69   Auto-int intenc outr prod quim subst noc NE";1;-;2;2;4;-;4;2;1;12;-;4;7;-;5;11;31;6;21;37;10;4;11;2;-;8;2;187
"X70   Lesao autoprov intenc enforc estrang sufoc";117;56;267;58;317;58;123;301;318;629;205;206;352;97;89;591;1277;147;510;1768;823;658;1119;251;170;458;118;11083
"X71   Lesao autoprov intenc p/afogamento submersao";1;-;4;-;3;-;-;5;1;1;4;2;2;7;1;6;25;3;3;16;11;18;12;2;8;3;-;138
"X72   Lesao autoprov intenc disp arma fogo de mao";7;2;5;1;16;2;4;12;8;14;3;3;13;1;2;18;25;3;7;58;27;21;67;12;13;14;5;363
"X73   Les autoprov int disp arm fog maior calibre";-;2;-;-;2;-;1;3;1;1;-;-;-;-;1;2;1;-;-;1;1;1;3;-;2;1;-;23
"X74   Lesao autopr intenc disp outr arma fogo e NE";4;3;3;1;16;-;5;14;16;22;9;9;15;8;6;31;70;11;57;114;43;33;96;7;18;37;20;668
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;4
"X76   Lesao autoprov intenc fumaca fogo e chamas";1;-;-;-;1;-;-;2;2;22;3;5;11;3;4;13;28;3;14;37;12;4;13;1;4;8;-;191
"X77   Lesao autopr int vapor agua gas  obj quent";-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;2;-;4;1;-;-;-;-;-;-;11
"X78   Lesao autoprov intenc obj cortante  penetr";5;4;3;-;8;1;3;5;7;7;1;-;5;1;3;14;30;1;18;48;15;14;23;3;12;21;5;257
"X79   Lesao autoprov intenc p/objeto contundente";-;1;-;-;1;-;-;2;-;-;1;-;5;-;-;6;2;-;3;25;1;1;-;-;1;3;-;52
"X80   Lesao autoprov intenc precip lugar elevado";1;-;5;1;9;-;2;3;4;22;6;11;34;2;4;24;74;28;115;140;28;27;50;3;5;17;14;629
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;2;-;-;6;-;3;3;-;-;-;1;19
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;1;-;1;-;-;3;-;1;3;2;-;7;12;1;8;28;7;2;3;2;-;6;2;89
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;3;2;-;1;2;-;2;-;1;-;1;-;16
"X84   Lesao autoprov intenc p/meios NE";-;-;3;-;3;-;3;2;1;13;4;2;4;1;-;23;31;11;61;65;11;8;15;-;1;11;1;274
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;1;-;2;-;-;-;1;-;-;-;7
"X86   Agressao p/meio de subst corrosivas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"X88   Agressao p/meio de gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"X89   Agressao outr prod quim subst nocivas espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;4
"X90   Agressao prod quimicos e subst nocivas NE";-;-;1;-;1;-;-;-;-;-;1;-;-;-;1;1;-;-;2;-;-;-;-;1;2;-;-;10
"X91   Agressao enforc estrangulamento sufocacao";10;5;44;4;39;3;2;9;1;25;7;7;28;13;4;45;52;26;54;104;40;32;47;12;19;23;6;661
"X92   Agressao p/meio de afogamento e submersao";1;-;4;-;3;1;-;2;1;-;1;2;3;1;2;3;4;1;3;-;2;3;2;1;2;2;-;44
"X93   Agressao disparo de arma de fogo de mao";90;18;25;12;576;24;46;428;55;242;98;76;5;5;2;412;271;206;136;362;182;71;271;156;160;51;6;3986
"X94   Agressao disparo arma fogo de maior calibre";1;2;7;-;9;-;-;9;3;6;9;6;8;4;-;12;7;2;38;2;2;3;12;7;5;7;-;161
"X95   Agressao disparo outr arma de fogo ou NE";256;98;1240;93;1354;290;207;1010;500;2725;916;848;2788;727;660;4870;1316;684;2825;1284;1189;301;1096;110;364;954;187;28892
"X96   Agressao p/meio de material explosivo";-;-;-;-;2;-;-;3;-;1;-;-;1;-;-;-;2;-;1;1;-;-;-;-;-;1;-;12
"X97   Agressao p/meio de fumaca fogo e chamas";1;2;2;-;4;-;1;4;5;8;4;8;10;1;1;13;21;9;40;29;13;7;27;4;5;13;2;234
"X98   Agressao vapor agua gases ou objetos quentes";-;-;1;-;-;-;-;1;-;1;-;2;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;8
"X99   Agressao objeto cortante ou penetrante";116;52;332;82;583;70;125;398;148;263;84;104;387;162;86;568;504;152;228;612;416;173;266;157;202;412;123;6805
"Y00   Agressao p/meio de um objeto contundente";43;20;104;44;88;13;30;81;34;123;39;48;131;74;15;288;146;88;46;324;86;41;61;47;72;65;32;2183
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;-;1;-;-;-;-;-;10
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;1;-;-;-;2;-;-;-;1;-;-;-;1;1;-;-;3;-;-;1;1;-;-;-;11
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;6;-;-;1;-;8;3;-;-;-;-;6;3;1;-;16;8;2;2;3;3;2;2;66
"Y04   Agressao p/meio de forca corporal";9;7;38;1;57;-;11;36;12;25;4;33;56;3;14;63;99;33;71;115;75;21;40;10;14;67;10;924
"Y05   Agressao sexual p/meio de forca fisica";-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;3;2;1;-;1;-;-;-;-;11
"Y06   Negligencia e abandono";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;4;2;2;-;1;-;-;1;-;15
"Y07   Outr sindr de maus tratos";-;1;2;-;-;-;-;-;1;2;1;2;1;1;2;5;6;8;5;1;1;6;5;-;2;2;2;56
"Y08   Agressao p/outr meios espec";1;-;-;1;5;-;2;1;-;20;2;1;-;5;-;19;11;-;4;17;7;1;2;-;7;1;-;107
"Y09   Agressao p/meios NE";7;-;15;19;43;3;8;12;5;15;6;6;14;20;-;154;110;33;592;104;47;20;40;18;13;43;4;1351
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;-;-;1;1;1;-;7
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;2;-;1;-;-;8;-;2;3;15;1;2;12;2;3;3;2;1;1;4;62
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;2;-;1;3;-;2;-;1;1;1;4;6;13;-;6;41;4;14;7;-;2;8;2;118
"Y13   Env out subst farm sist nerv auton int n det";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;6
"Y14   Env out drog med subst biolog e NE int n det";-;-;1;-;1;-;-;3;3;2;-;-;3;-;3;8;21;-;8;31;8;19;4;-;-;2;-;117
"Y15   Envenen alcool intencao nao determinada";-;-;1;-;2;-;-;-;3;18;-;2;-;5;1;3;9;-;2;16;4;10;1;1;3;2;-;83
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;4
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;2;-;-;7;2;-;-;1;-;-;1;17
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;2;2;1;-;2;7;-;1;7;3;-;1;8;5;1;-;-;1;2;-;43
"Y19   Env out prod quim subst noc e NE int n det";1;-;1;1;1;-;1;1;6;12;-;1;6;2;3;22;20;-;10;71;16;4;5;1;1;3;1;190
"Y20   Enforc estrang sufoc intenc nao determinada";4;-;4;11;34;2;4;37;6;29;24;3;19;12;3;43;107;15;9;437;61;23;34;24;16;11;1;973
"Y21   Afogamento submersao intenc nao determinada";-;-;16;-;24;-;-;14;2;38;3;20;32;1;16;33;38;4;5;71;26;17;10;3;16;6;-;395
"Y22   Disparo de pistola intencao nao determinada";1;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;-;-;1;2;-;-;-;16
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;1;-;-;1;1;-;-;-;2;-;-;1;-;-;-;1;-;1;1;1;-;-;-;10
"Y24   Disparo outr arma fogo e NE intenc nao det";3;-;1;1;21;2;-;7;1;58;29;1;12;1;6;73;30;4;34;492;50;9;14;4;7;9;-;869
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;3
"Y26   Exposicao fumaca fogo chamas intenc n det";-;1;-;-;8;-;1;3;1;15;7;3;10;2;1;78;25;-;18;47;39;18;9;4;4;6;2;302
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y28   Contato obj cortante penetrante intenc n det";6;-;-;-;9;1;1;6;-;4;10;7;4;-;4;22;47;1;3;183;16;3;5;1;9;3;1;346
"Y29   Contato obj contundente intenc n det";5;-;1;2;13;4;13;4;10;29;53;2;68;50;1;130;215;15;4;1490;18;11;4;8;36;9;16;2211
"Y30   Queda salto empurr lugar elev intenc n det";1;-;-;-;7;-;-;1;-;-;4;-;1;1;3;115;7;8;2;82;23;8;3;1;1;5;-;273
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;1;-;-;-;7
"Y32   Impacto veic a motor intenc nao determinada";1;-;1;-;3;-;-;-;-;1;1;-;-;-;-;6;3;-;-;6;1;-;2;-;2;2;-;29
"Y33   Outr fatos ou eventos espec intenc n det";-;-;1;1;15;-;1;1;1;3;1;-;8;-;32;3;12;-;1;9;1;21;9;2;1;2;6;131
"Y34   Fatos ou eventos NE e intenc nao determinada";58;2;22;31;52;12;39;36;111;540;82;7;771;19;58;443;1404;154;1462;1343;268;107;176;103;39;249;41;7629
"Y35   Intervencao legal";1;-;-;1;74;58;9;1;1;6;3;-;4;54;3;745;16;5;639;110;277;29;15;23;17;167;27;2285
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;3
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;3;-;2;4;-;1;-;-;-;-;-;14
"Y44   Subst farm atuam prim s/constit sangue";-;-;1;-;-;-;-;-;-;2;1;-;-;-;1;-;3;-;4;21;2;-;10;1;-;2;-;48
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;1;6;2;-;1;1;-;1;-;16
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;4
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;1;-;6
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;4
"Y51   Drogas que atuam prim s/sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y56   Subst topic pele membr muc uso oft otor dent";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;1;-;-;1;1;1;-;1;-;1;-;-;5;1;3;7;19;1;1;5;1;-;1;1;51
"Y58   Vacinas bacter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y59   Outr vacinas e subst biologicas e as NE";-;-;1;-;-;1;-;1;-;-;-;-;2;-;-;4;7;2;4;1;-;-;2;1;-;-;2;28
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;1;-;1;1;-;-;2;-;-;-;-;-;1;2;-;1;1;1;-;-;1;12
"Y63   Erros dosagem prest cuidados med e cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;-;-;1;-;-;-;-;-;-;-;7
"Y73   Disp usados gastroent urolog assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;4;-;-;-;-;6
"Y75   Disp utiliz neurolog assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"Y78   Disp utiliz radiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";4;2;3;-;5;9;7;116;13;44;53;62;26;27;10;79;180;23;322;378;66;38;52;1;8;33;18;1579
"Y84   Reac anorm compl tard out proc med s/acid";-;-;1;-;-;-;2;1;2;5;10;1;7;3;3;11;21;-;51;35;1;2;3;1;-;3;1;164
"Y85   Sequelas de acid transp";3;-;2;-;2;-;3;4;3;3;1;2;5;2;-;6;5;6;2;12;19;8;14;1;8;12;4;127
"Y86   Sequelas de outr acid";-;-;7;-;3;-;1;-;2;-;-;-;5;1;-;9;9;10;1;19;37;4;16;4;3;5;-;136
"Y87   Seq lesao autopr inten agress fato int indet";-;-;3;-;1;-;3;-;1;-;1;-;8;-;-;22;11;1;4;13;11;3;11;-;2;1;6;102
"Y88   Sequelas cuid med cirurg consid causa ext";1;-;-;-;-;-;-;-;2;2;2;1;-;1;-;12;6;1;2;11;10;4;3;-;-;1;-;59
"Y89   Sequelas de outr causas externas";-;-;-;-;1;1;1;2;-;3;1;-;2;2;-;4;18;-;7;29;6;4;7;4;-;4;-;96
"Total";14042;5496;29080;4306;52166;4750;11514;44654;26212;73683;26771;34678;80717;25090;16675;115392;190085;32801;189232;431616;112606;59898;117722;25049;28623;60712;19079;1832649
