Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X88   Agressao p/meio de gases e vapores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3
"X89   Agressao outr prod quim subst nocivas espec";-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;4;1;-;1;1;-;2;1;-;1;-;-;14
"X91   Agressao enforc estrangulamento sufocacao";14;7;58;7;56;7;9;18;15;39;18;10;28;18;6;56;58;20;64;127;52;47;50;23;12;31;14;864
"X92   Agressao p/meio de afogamento e submersao";1;-;3;-;2;-;-;-;1;2;1;-;-;-;2;10;7;-;-;7;1;3;3;1;2;2;-;48
"X93   Agressao disparo de arma de fogo de mao";66;10;10;26;446;12;10;220;47;340;70;82;204;2;-;131;417;194;155;424;269;74;527;24;142;36;2;3940
"X94   Agressao disparo arma fogo de maior calibre";1;5;6;1;26;-;2;26;7;14;45;2;35;2;1;21;10;-;20;11;12;3;33;4;10;7;-;304
"X95   Agressao disparo outr arma de fogo ou NE";306;369;959;66;2890;165;306;1237;322;4344;1812;970;4239;1522;1105;5275;2640;1033;4236;2083;1551;576;2031;299;517;2014;399;43266
"X96   Agressao p/meio de material explosivo";-;-;-;-;1;-;-;3;-;-;-;-;2;1;-;2;3;-;-;1;1;-;2;-;1;-;-;17
"X97   Agressao p/meio de fumaca fogo e chamas";5;-;13;-;4;-;3;1;1;19;5;15;17;1;2;19;36;9;116;36;19;8;34;12;3;9;2;389
"X98   Agressao vapor agua gases ou objetos quentes";-;1;-;-;-;-;-;3;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;1;-;-;1;11
"X99   Agressao objeto cortante ou penetrante";98;99;436;97;841;112;157;488;171;422;152;148;580;173;124;699;643;150;250;802;452;221;389;185;268;494;134;8785
"Y00   Agressao p/meio de um objeto contundente";39;16;75;23;138;32;36;108;43;102;55;78;230;74;30;365;251;69;67;484;145;56;121;16;86;149;36;2924
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;3;4;-;2;-;-;-;-;-;14
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;1;6
"Y03   Agressao p/meio de impacto veic a motor";2;-;-;-;9;-;1;6;2;23;1;-;1;2;-;2;3;3;1;16;7;-;4;1;6;6;4;100
"Y04   Agressao p/meio de forca corporal";5;9;59;2;65;-;4;25;3;57;5;27;44;7;14;69;71;17;61;97;112;23;22;21;6;58;12;895
"Y05   Agressao sexual p/meio de forca fisica";-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;3;3;2;1;1;1;-;-;-;-;2;1;17
"Y06   Negligencia e abandono";1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;2;2;-;1;1;3;1;-;-;15
"Y07   Outr sindr de maus tratos";1;-;-;-;1;1;1;3;1;2;-;-;-;1;7;4;4;6;4;5;1;4;1;1;-;4;1;53
"Y08   Agressao p/outr meios espec";2;-;1;11;9;1;-;1;-;29;2;1;6;3;8;20;14;1;6;6;4;2;9;31;15;3;-;185
"Y09   Agressao p/meios NE";11;-;51;15;49;1;10;38;10;35;33;1;26;4;11;190;112;11;884;209;36;15;51;9;26;40;1;1879
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;2;-;-;-;-;-;6
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;2;11;-;3;10;4;3;3;1;1;2;-;43
"Y12   Envenen narcot psicodislept NCOP int n det";-;5;-;1;2;-;2;3;1;2;1;-;1;-;1;2;4;-;3;13;7;9;-;-;2;4;-;63
"Y13   Env out subst farm sist nerv auton int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;1;-;-;1;-;6
"Y14   Env out drog med subst biolog e NE int n det";5;-;1;-;1;-;-;-;-;3;2;1;-;-;1;11;17;-;2;22;3;6;6;1;1;1;-;84
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;2;-;-;4;4;27;-;1;3;-;1;30;26;6;-;21;11;1;-;-;1;6;-;144
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;-;1;-;-;-;-;6
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;5;-;1;-;-;-;1;1;12
"Y18   Envenen pesticidas intencao nao determinada";1;-;-;-;-;-;-;-;-;-;-;-;4;2;2;8;8;1;3;8;3;2;1;-;-;3;-;46
"Y19   Env out prod quim subst noc e NE int n det";3;-;2;-;4;1;1;4;2;10;-;-;5;1;5;15;13;3;1;38;10;5;4;-;2;4;1;134
"Y20   Enforc estrang sufoc intenc nao determinada";4;3;7;2;18;1;-;12;3;15;22;5;9;5;1;76;74;4;30;204;86;24;5;6;12;12;-;640
"Y21   Afogamento submersao intenc nao determinada";1;3;2;-;27;2;7;20;1;10;14;14;33;-;11;29;45;7;2;100;45;7;10;5;6;6;1;408
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"Y24   Disparo outr arma fogo e NE intenc nao det";2;1;-;2;19;-;1;13;3;5;67;-;7;1;4;225;32;1;34;314;57;9;4;1;3;7;1;813
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;-;-;-;1;-;-;-;-;6
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;1;-;1;-;-;6;3;-;2;-;2;9;21;1;14;32;19;7;8;3;9;4;-;142
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;3
"Y28   Contato obj cortante penetrante intenc n det";1;-;-;1;13;-;2;-;1;1;8;1;5;2;-;97;43;1;4;94;7;5;3;-;3;4;-;296
"Y29   Contato obj contundente intenc n det";3;-;-;2;7;-;-;4;1;23;42;1;64;1;2;114;58;6;-;668;33;8;10;-;25;5;6;1083
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;6;1;1;3;-;1;1;1;4;-;1;61;32;2;1;57;33;3;2;3;-;1;-;214
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;4
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;1;-;-;3;1;1;-;-;-;-;-;10
"Y33   Outr fatos ou eventos espec intenc n det";-;-;2;1;1;-;-;-;-;-;2;2;3;-;5;8;12;-;1;25;-;-;3;1;2;3;-;71
"Y34   Fatos ou eventos NE e intenc nao determinada";4;-;7;21;29;-;18;19;72;389;81;10;496;4;41;566;1182;111;1268;996;32;28;65;38;19;60;4;5560
"Y35   Intervencao legal";-;-;-;-;35;51;18;-;2;1;3;4;4;2;3;614;21;3;544;311;96;26;36;27;6;45;2;1854
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;4
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;5
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;4;-;1;2;1;1;1;-;-;-;-;13
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;5;1;4;7;-;-;6;1;-;-;-;25
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;1;2;6;1;1;1;-;-;-;-;18
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;4
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;-;1;-;-;1;-;7
"Y49   Subst psicotropicas NCOP";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;3;-;-;1;-;-;-;-;9
"Y51   Drogas que atuam prim s/sist nerv auton";1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;3
"Y53   Subst que atuam prim aparelho gastrointest";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y55   Subst atuam prim musc lisos esquelet ap resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;15;12;-;-;4;1;-;-;-;36
"Y58   Vacinas bacter";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;3
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;3;-;-;-;-;8
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"Y62   Asseps insuf prest cuidados cirurg e medicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Y64   Medicamentos ou subst biolog contaminados";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;-;3;-;-;-;-;-;-;-;8
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5;-;-;-;-;6
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"Y83   Reac anorm compl tard interv cirurg s/acid";4;1;1;-;22;-;2;92;5;21;62;13;28;52;4;84;154;24;332;326;40;37;34;18;-;23;1;1380
"Y84   Reac anorm compl tard out proc med s/acid";-;1;-;-;5;-;-;3;1;5;5;1;4;1;-;10;11;2;46;30;5;2;1;1;1;-;-;135
"Y85   Sequelas de acid transp";2;-;1;1;2;-;3;5;8;1;2;-;5;-;1;3;7;6;4;8;25;5;14;3;2;12;9;129
"Y86   Sequelas de outr acid";1;-;-;-;3;-;1;2;7;1;1;-;7;1;1;5;13;13;5;25;28;7;10;3;2;9;7;152
"Y87   Seq lesao autopr inten agress fato int indet";-;-;2;-;-;-;2;2;-;1;1;1;15;2;2;10;13;6;3;20;10;5;4;3;7;6;4;119
"Y88   Sequelas cuid med cirurg consid causa ext";2;-;-;-;3;-;2;-;-;1;1;-;5;-;-;2;9;1;3;20;3;2;3;-;-;4;1;62
"Y89   Sequelas de outr causas externas";-;-;-;-;2;-;-;1;-;1;-;1;-;-;-;8;9;8;14;21;2;4;1;2;-;2;2;78
"Total";8219;3832;17281;2461;39980;3158;8052;35275;19850;59263;21409;26975;64364;20673;13321;90915;138118;24112;136709;294753;71633;39919;86241;15954;17709;39973;12514;1312663
