Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;2;1;-;1;1;-;1;-;-;3;-;1;2;2;-;-;-;-;1;-;15
"X91   Agressao enforc estrangulamento sufocacao";13;6;88;3;46;4;10;10;7;8;13;5;30;17;4;33;68;13;35;116;57;37;49;21;14;43;13;763
"X92   Agressao p/meio de afogamento e submersao";1;-;5;-;4;-;-;-;-;2;-;-;3;-;2;2;2;2;2;1;5;1;2;2;1;1;-;38
"X93   Agressao disparo de arma de fogo de mao";43;32;16;12;545;26;25;183;24;136;50;58;4;2;-;180;233;160;73;277;98;65;225;89;120;31;1;2708
"X94   Agressao disparo arma fogo de maior calibre";2;5;15;1;26;6;2;16;11;4;15;2;21;-;2;11;3;2;15;8;5;1;10;8;6;2;2;201
"X95   Agressao disparo outr arma de fogo ou NE";219;185;950;70;1771;196;223;875;315;1760;1116;662;2688;831;769;4405;1642;619;2233;1457;1087;315;1367;119;364;1424;254;27916
"X96   Agressao p/meio de material explosivo";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;5
"X97   Agressao p/meio de fumaca fogo e chamas";1;-;-;-;40;-;1;-;-;5;2;15;10;2;-;19;21;6;34;38;15;9;25;4;4;7;3;261
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;1;-;-;-;-;7
"X99   Agressao objeto cortante ou penetrante";110;82;365;72;702;65;130;408;152;294;83;109;497;175;135;589;508;122;147;667;408;188;316;167;244;401;144;7280
"Y00   Agressao p/meio de um objeto contundente";49;6;87;45;98;29;36;161;37;79;38;70;151;75;35;231;187;74;45;345;105;73;103;19;85;89;32;2384
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;1;-;-;-;-;2;1;-;1;1;-;-;2;-;2;3;-;-;-;-;-;-;-;13
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;3;-;-;-;-;1;-;-;8
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;3;-;-;1;1;22;1;-;2;-;-;7;5;2;1;14;3;2;3;3;-;3;1;74
"Y04   Agressao p/meio de forca corporal";4;8;44;2;52;2;10;28;8;15;9;29;50;8;12;63;76;26;45;87;79;21;18;9;14;51;17;787
"Y05   Agressao sexual p/meio de forca fisica";-;-;1;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;3;1;2;-;-;-;-;-;-;12
"Y06   Negligencia e abandono";-;-;3;1;1;-;1;-;-;1;1;-;-;-;-;-;1;1;3;3;-;-;2;2;1;-;-;21
"Y07   Outr sindr de maus tratos";-;-;-;2;1;-;3;2;1;-;-;-;-;-;-;9;7;2;-;7;-;-;4;1;-;3;-;42
"Y08   Agressao p/outr meios espec";-;-;-;-;8;-;1;2;-;30;1;1;1;-;1;38;7;1;9;15;6;5;2;4;10;1;-;143
"Y09   Agressao p/meios NE";5;-;18;25;56;2;5;13;12;41;11;1;11;2;8;124;97;8;594;126;27;14;38;14;24;50;5;1331
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;1;-;-;-;-;6
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;2;14;1;1;7;3;1;3;1;1;3;-;40
"Y12   Envenen narcot psicodislept NCOP int n det";-;2;-;-;-;-;1;-;-;2;-;-;-;1;2;2;17;-;12;24;15;4;4;-;-;1;-;87
"Y13   Env out subst farm sist nerv auton int n det";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;-;-;-;-;5
"Y14   Env out drog med subst biolog e NE int n det";4;-;2;-;4;-;-;-;1;2;2;1;2;-;-;11;17;-;7;17;8;7;4;-;-;1;-;90
"Y15   Envenen alcool intencao nao determinada";-;1;1;-;2;-;-;1;1;20;-;1;-;-;1;30;3;-;2;14;7;3;4;-;2;2;-;95
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;2;-;-;-;-;-;-;-;6
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;4;1;1;1;1;-;1;-;-;13
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;1;-;-;-;1;-;-;-;4;-;2;6;5;-;3;4;2;1;2;1;1;1;-;34
"Y19   Env out prod quim subst noc e NE int n det";1;-;1;-;2;-;-;3;3;9;1;-;9;3;6;22;10;3;2;43;6;3;-;1;1;1;1;131
"Y20   Enforc estrang sufoc intenc nao determinada";3;4;8;16;54;2;4;21;6;98;15;5;14;8;1;70;84;23;163;410;128;26;11;24;11;6;2;1217
"Y21   Afogamento submersao intenc nao determinada";2;1;5;-;39;-;3;4;2;58;7;17;40;1;24;45;35;3;4;91;31;16;12;6;3;5;1;455
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;2;-;-;3;-;1;-;-;2;-;1;1;2;-;-;1;-;1;-;-;-;-;-;14
"Y24   Disparo outr arma fogo e NE intenc nao det";3;1;1;-;30;1;9;10;-;39;31;1;9;-;2;432;49;15;742;492;65;10;17;-;5;8;2;1974
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"Y26   Exposicao fumaca fogo chamas intenc n det";-;3;-;-;6;-;3;2;1;8;1;2;6;-;3;43;25;1;58;31;13;5;9;5;4;3;1;233
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;5
"Y28   Contato obj cortante penetrante intenc n det";2;-;-;3;15;1;1;4;1;7;7;-;7;-;1;97;21;3;34;197;21;2;5;1;4;3;3;440
"Y29   Contato obj contundente intenc n det";4;-;4;7;38;3;5;12;2;81;19;3;67;6;-;137;84;9;6;1213;15;6;10;7;25;8;11;1782
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;14;-;-;-;-;1;2;-;1;-;10;101;18;4;1;66;26;6;3;1;3;-;3;260
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;1;6;2;-;-;-;1;-;-;14
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;3;3;-;-;6;2;-;-;-;2;-;-;19
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;11;-;-;-;-;4;2;-;8;1;21;5;15;1;9;10;-;4;9;2;3;2;-;107
"Y34   Fatos ou eventos NE e intenc nao determinada";44;2;15;37;55;11;40;18;80;661;93;21;785;8;53;618;1116;202;3724;1493;118;64;108;47;32;156;15;9616
"Y35   Intervencao legal";-;-;-;1;48;31;9;1;-;18;1;-;-;-;5;399;27;5;308;182;195;35;18;29;5;146;7;1470
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"Y43   Subst de acao prim sistemica";-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;2;3;-;-;5;1;-;2;-;-;-;-;16
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;6;17;1;-;1;-;-;3;-;32
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;1;7;1;-;1;-;-;-;2;-;17
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;1;-;-;-;-;-;7
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;5
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;2;-;-;-;-;-;-;-;6
"Y50   Estimulantes do sist nervoso central NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y53   Subst que atuam prim aparelho gastrointest";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"Y56   Subst topic pele membr muc uso oft otor dent";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;9;9;6;1;2;-;-;2;3;36
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;-;3;-;-;1;-;10
"Y62   Asseps insuf prest cuidados cirurg e medicos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Y63   Erros dosagem prest cuidados med e cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"Y65   Outr acid durante prest cuid medic cirurg";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;1;-;-;-;-;-;7
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;-;3;-;-;1;1;-;-;-;11
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"Y73   Disp usados gastroent urolog assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;-;-;-;4
"Y76   Disp utiliz obstetr ginec assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y81   Disp util cirurg geral plast assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";8;1;3;-;8;-;1;180;10;17;59;14;36;36;8;94;154;6;325;341;51;44;31;10;5;29;4;1475
"Y84   Reac anorm compl tard out proc med s/acid";-;-;1;-;4;-;1;1;2;2;4;1;8;2;2;40;19;2;47;31;7;2;3;1;-;2;-;182
"Y85   Sequelas de acid transp";1;-;5;-;5;-;2;6;4;-;-;-;3;2;1;7;13;11;6;12;14;8;14;4;5;9;5;137
"Y86   Sequelas de outr acid";-;-;4;1;3;-;2;4;1;-;-;2;7;1;-;6;19;18;6;14;10;3;20;-;-;9;4;134
"Y87   Seq lesao autopr inten agress fato int indet";-;-;2;-;-;-;-;-;-;3;-;2;6;1;-;9;13;2;7;10;9;1;7;1;1;9;6;89
"Y88   Sequelas cuid med cirurg consid causa ext";2;-;1;1;-;-;-;2;-;2;3;-;3;1;1;1;12;-;4;26;8;-;9;1;1;4;-;82
"Y89   Sequelas de outr causas externas";-;1;7;-;3;-;-;1;-;-;-;-;2;-;-;8;17;2;11;33;6;3;4;2;-;5;3;108
"Total";8338;4098;18327;2779;40599;3524;8021;35128;20528;56580;21767;27378;64295;20287;13473;93365;141022;24431;144600;306190;74566;42282;89238;16815;18341;41025;12804;1349801
