Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"X89   Agressao outr prod quim subst nocivas espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;1;1;5
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;4;1;-;1;3;-;1;-;-;-;-;-;14
"X91   Agressao enforc estrangulamento sufocacao";8;2;42;2;17;1;12;15;7;18;9;10;20;13;5;60;52;11;60;119;34;26;53;25;27;26;11;685
"X92   Agressao p/meio de afogamento e submersao";2;-;2;-;3;-;-;3;-;1;2;-;1;-;1;2;2;-;2;4;-;1;1;1;2;1;-;31
"X93   Agressao disparo de arma de fogo de mao";44;29;4;10;523;18;46;291;65;56;58;74;2;7;-;314;287;275;54;333;103;73;194;70;163;21;1;3115
"X94   Agressao disparo arma fogo de maior calibre";1;6;12;-;22;2;2;18;1;6;17;23;13;2;-;10;2;1;16;4;10;5;11;6;11;2;-;203
"X95   Agressao disparo outr arma de fogo ou NE";211;193;766;92;1341;202;230;1138;371;3381;1147;822;3064;860;821;4764;1413;654;2670;1448;1298;294;1340;131;410;1368;247;30676
"X96   Agressao p/meio de material explosivo";-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;1;-;2;1;-;-;-;-;-;1;-;9
"X97   Agressao p/meio de fumaca fogo e chamas";2;-;-;-;3;-;-;5;-;2;4;9;22;3;2;18;21;12;53;34;11;7;16;3;2;11;4;244
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;6
"X99   Agressao objeto cortante ou penetrante";133;61;345;66;642;74;138;478;182;342;98;122;465;212;109;629;564;141;167;701;378;185;317;178;248;429;123;7527
"Y00   Agressao p/meio de um objeto contundente";36;7;92;36;81;19;25;96;27;83;43;58;122;79;16;274;155;78;42;324;73;65;73;33;60;57;32;2086
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;13;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;4;6;1;1;4;-;-;-;-;33
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;1;-;-;-;1;7
"Y03   Agressao p/meio de impacto veic a motor";3;-;-;-;1;-;-;1;-;8;2;-;1;-;-;5;5;1;2;13;-;1;-;1;-;-;1;45
"Y04   Agressao p/meio de forca corporal";9;6;40;3;87;2;11;26;9;19;12;22;52;10;20;83;82;25;45;116;88;10;23;11;15;48;16;890
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;1;2;-;1;2;1;-;2;-;-;1;-;14
"Y06   Negligencia e abandono";1;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;2;2;-;2;-;-;1;1;-;-;-;12
"Y07   Outr sindr de maus tratos";-;-;-;-;3;-;-;1;3;1;-;-;1;4;-;7;5;6;3;5;1;2;4;-;-;4;-;50
"Y08   Agressao p/outr meios espec";1;-;1;5;4;-;1;1;1;10;-;-;3;-;-;26;4;2;3;6;2;1;5;1;8;4;-;89
"Y09   Agressao p/meios NE";4;-;9;21;42;-;10;21;7;57;9;-;14;12;1;132;126;17;1110;137;59;19;42;15;17;39;5;1925
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;2;2;-;-;-;-;-;-;7
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;2;-;-;-;-;1;-;2;-;1;27;-;2;2;15;1;3;8;3;2;4;-;1;-;-;74
"Y12   Envenen narcot psicodislept NCOP int n det";1;1;-;-;2;-;-;-;-;3;2;1;5;-;3;2;9;2;12;45;5;12;2;1;1;3;-;112
"Y13   Env out subst farm sist nerv auton int n det";-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;2;-;-;-;-;-;3;-;-;-;-;-;8
"Y14   Env out drog med subst biolog e NE int n det";1;-;1;1;1;-;1;2;3;2;-;-;5;3;5;7;24;3;4;28;7;8;3;1;-;2;-;112
"Y15   Envenen alcool intencao nao determinada";1;-;-;-;1;-;-;1;1;18;-;2;1;-;-;23;7;1;2;19;6;3;-;-;5;1;-;92
"Y16   Env solv org hidrocarb halog vap int n det";1;-;-;-;-;-;-;1;-;-;-;1;3;-;-;-;-;-;-;4;1;-;-;-;-;-;-;11
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;-;-;1;8;-;2;-;1;-;-;-;16
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;2;17;1;4;6;4;1;9;7;-;-;1;-;-;-;1;53
"Y19   Env out prod quim subst noc e NE int n det";2;1;1;1;2;-;1;1;1;11;1;1;12;2;2;15;18;4;11;63;11;3;1;2;1;1;1;170
"Y20   Enforc estrang sufoc intenc nao determinada";6;4;4;31;51;3;4;27;8;102;15;-;30;6;3;53;75;6;19;395;135;21;21;16;12;9;3;1059
"Y21   Afogamento submersao intenc nao determinada";-;2;13;1;33;-;2;9;5;59;9;33;45;3;17;32;42;13;5;63;33;21;6;14;18;3;1;482
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;-;-;9
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;2;-;-;-;-;1;-;1;3;-;-;-;-;1;-;1;1;-;-;1;-;-;-;11
"Y24   Disparo outr arma fogo e NE intenc nao det";5;-;1;-;14;2;-;7;4;110;16;-;10;-;-;82;19;24;47;625;142;14;16;5;5;5;-;1153
"Y25   Contato c/material explosivo intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;5
"Y26   Exposicao fumaca fogo chamas intenc n det";1;5;-;-;9;-;-;1;2;9;2;5;8;2;4;51;22;3;13;43;33;9;15;4;7;7;2;257
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;2;1;-;-;1;-;-;-;-;-;-;-;7
"Y28   Contato obj cortante penetrante intenc n det";5;-;3;-;4;1;5;6;2;14;6;2;5;-;1;13;46;11;-;205;34;6;4;7;10;3;1;394
"Y29   Contato obj contundente intenc n det";9;-;-;2;28;-;11;7;3;73;33;-;66;3;3;72;111;39;11;1341;23;23;9;2;32;23;12;1936
"Y30   Queda salto empurr lugar elev intenc n det";1;-;-;-;17;-;-;-;1;-;1;-;3;-;4;85;9;27;5;80;21;10;3;2;-;-;-;269
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;-;-;2;6;-;-;2;-;-;-;-;15
"Y32   Impacto veic a motor intenc nao determinada";1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;2;2;-;5;1;-;-;1;-;-;-;15
"Y33   Outr fatos ou eventos espec intenc n det";1;-;-;1;13;-;1;-;-;-;1;-;8;-;18;11;8;1;4;12;2;6;7;4;2;1;1;102
"Y34   Fatos ou eventos NE e intenc nao determinada";50;2;11;53;30;12;48;23;122;858;80;19;832;7;45;487;1179;175;1404;1343;262;86;138;100;66;200;37;7669
"Y35   Intervencao legal";-;-;-;1;36;69;6;3;1;8;3;-;4;88;5;740;12;4;594;135;221;39;6;14;24;164;11;2188
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;3
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;1;-;2;2;1;-;1;1;-;1;-;13
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;4;-;4;21;-;-;1;-;-;-;2;36
"Y45   Subst analges antipiret e antiinflamatorias";1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;11;2;1;-;-;-;-;-;18
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;3
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;4
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;-;-;-;-;-;-;6
"Y51   Drogas que atuam prim s/sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;3
"Y53   Subst que atuam prim aparelho gastrointest";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;9;2;-;11;17;3;-;2;-;-;4;2;53
"Y58   Vacinas bacter";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;-;-;1;2;2;-;3;1;-;-;1;-;14
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y62   Asseps insuf prest cuidados cirurg e medicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;-;4
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"Y73   Disp usados gastroent urolog assoc incid adv";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;3
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;7;-;-;-;-;8
"Y75   Disp utiliz neurolog assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y76   Disp utiliz obstetr ginec assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;4
"Y81   Disp util cirurg geral plast assoc incid adv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"Y83   Reac anorm compl tard interv cirurg s/acid";10;1;1;-;2;2;1;70;6;38;37;57;22;30;11;66;133;10;285;314;40;34;28;9;8;31;4;1250
"Y84   Reac anorm compl tard out proc med s/acid";1;-;-;-;3;1;1;1;1;4;13;-;3;7;2;12;24;-;35;34;4;2;-;1;-;2;1;152
"Y85   Sequelas de acid transp";-;-;1;-;3;-;-;3;-;1;3;-;9;-;2;4;5;2;1;14;18;4;10;4;2;7;6;99
"Y86   Sequelas de outr acid";-;-;3;-;1;-;-;-;2;2;-;1;6;2;-;6;12;11;2;26;19;8;8;1;3;4;3;120
"Y87   Seq lesao autopr inten agress fato int indet";-;-;3;-;3;-;-;2;-;1;1;2;8;-;-;7;15;4;4;26;11;3;10;1;1;5;4;111
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;1;-;-;-;1;4;1;-;-;-;-;13;11;-;3;18;12;3;1;1;-;2;4;75
"Y89   Sequelas de outr causas externas";1;-;6;-;3;1;1;-;-;55;-;-;4;-;-;8;16;-;13;23;11;4;4;2;4;6;4;166
"Total";10278;4860;24765;3580;51643;4617;9271;43271;23646;69512;24674;31107;76574;24148;15793;107194;152128;29111;172185;349635;82573;46444;92791;19051;23397;48358;16218;1556824
